"","Date"
"286030","1960-04-08T05:00:00Z"
"286048","1960-04-09T05:00:00Z"
"286066","1960-04-10T05:00:00Z"
"286084","1960-04-14T05:00:00Z"
"286234","1960-04-17T05:00:00Z"
"286384","1960-04-22T05:00:00Z"
"286534","1960-04-23T05:00:00Z"
"286684","1960-04-15T05:00:00Z"
"286690","1960-04-16T05:00:00Z"
"286696","1960-04-21T05:00:00Z"
"286702","1960-04-24T05:00:00Z"
"286708","1960-04-19T05:00:00Z"
"286712","1960-04-26T04:00:00Z"
"286732","1960-04-28T04:00:00Z"
"286740","1960-04-29T04:00:00Z"
"286748","1960-04-30T04:00:00Z"
"286756","1960-05-01T04:00:00Z"
"286772","1960-05-05T04:00:00Z"
"286964","1960-05-06T04:00:00Z"
"287156","1960-05-07T04:00:00Z"
"287348","1960-05-08T04:00:00Z"
"287540","1960-05-12T04:00:00Z"
"287547","1960-05-13T04:00:00Z"
"287554","1960-05-14T04:00:00Z"
"287561","1960-05-15T04:00:00Z"
"287589","1960-06-21T04:00:00Z"
"287593","1960-06-22T04:00:00Z"
"287599","1960-06-23T04:00:00Z"
"287604","1960-06-25T04:00:00Z"
"287944","1960-06-27T04:00:00Z"
"287989","1960-06-28T04:00:00Z"
"289392","1960-06-29T04:00:00Z"
"289402","1960-06-30T04:00:00Z"
"289725","1960-07-02T04:00:00Z"
"289761","1960-07-05T04:00:00Z"
"289765","1960-07-06T04:00:00Z"
"289769","1960-07-07T04:00:00Z"
"289784","1960-07-09T04:00:00Z"
"290120","1960-07-12T04:00:00Z"
"290124","1960-07-13T04:00:00Z"
"290129","1960-07-15T04:00:00Z"
"290594","1960-07-16T04:00:00Z"
"290882","1960-07-19T04:00:00Z"
"290954","1960-07-20T04:00:00Z"
"290960","1960-07-21T04:00:00Z"
"291142","1960-07-23T04:00:00Z"
"291682","1960-07-26T04:00:00Z"
"291736","1960-07-28T04:00:00Z"
"291746","1960-07-31T04:00:00Z"
"291756","1960-08-02T04:00:00Z"
"291792","1960-08-03T04:00:00Z"
"291795","1960-08-04T04:00:00Z"
"291811","1960-08-06T04:00:00Z"
"292963","1960-08-10T04:00:00Z"
"292969","1960-08-11T04:00:00Z"
"292977","1960-08-13T04:00:00Z"
"292985","1960-08-15T04:00:00Z"
"292990","1960-08-16T04:00:00Z"
"293002","1960-08-18T04:00:00Z"
"293008","1960-08-19T04:00:00Z"
"293013","1960-08-20T04:00:00Z"
"293018","1960-08-22T04:00:00Z"
"293026","1960-08-23T04:00:00Z"
"293033","1960-08-26T04:00:00Z"
"293039","1960-08-27T04:00:00Z"
"293046","1960-08-28T04:00:00Z"
"293052","1960-08-29T04:00:00Z"
"293058","1960-08-30T04:00:00Z"
"293065","1960-09-01T04:00:00Z"
"293071","1960-09-02T04:00:00Z"
"293077","1960-09-04T04:00:00Z"
"293104","1960-09-05T04:00:00Z"
"293110","1960-09-07T04:00:00Z"
"293116","1960-09-09T04:00:00Z"
"293123","1960-09-10T04:00:00Z"
"293133","1960-09-11T04:00:00Z"
"293139","1960-09-12T04:00:00Z"
"293146","1960-09-13T04:00:00Z"
"293152","1960-09-15T04:00:00Z"
"293158","1960-09-16T04:00:00Z"
"293165","1960-09-17T04:00:00Z"
"293171","1960-09-18T04:00:00Z"
"293177","1960-09-22T04:00:00Z"
"293183","1960-09-23T04:00:00Z"
"293188","1960-09-25T04:00:00Z"
"293193","1960-09-27T04:00:00Z"
"293198","1960-09-29T04:00:00Z"
"293203","1960-09-30T04:00:00Z"
"293207","1960-10-01T04:00:00Z"
"293211","1960-10-02T04:00:00Z"
"293216","1960-10-06T04:00:00Z"
"293226","1960-10-07T04:00:00Z"
"293236","1960-10-08T04:00:00Z"
"293246","1960-10-09T04:00:00Z"
"293256","1960-10-13T04:00:00Z"
"293260","1960-10-14T04:00:00Z"
"293264","1960-10-16T04:00:00Z"
"293268","1960-10-15T04:00:00Z"
"293272","1960-10-18T04:00:00Z"
"293276","1960-10-26T04:00:00Z"
"293280","1960-10-20T04:00:00Z"
"293310","1960-10-21T04:00:00Z"
"293340","1960-10-23T04:00:00Z"
"293370","1960-10-22T04:00:00Z"
"293375","1960-10-27T04:00:00Z"
"293380","1960-10-28T04:00:00Z"
"293385","1960-10-29T04:00:00Z"
"293390","1960-10-30T04:00:00Z"
"293395","1960-11-03T05:00:00Z"
"293411","1960-11-04T05:00:00Z"
"293427","1960-11-05T05:00:00Z"
"293443","1960-11-06T05:00:00Z"
"293459","1960-11-08T05:00:00Z"
"293468","1960-11-10T05:00:00Z"
"293474","1960-11-11T05:00:00Z"
"293480","1960-11-13T05:00:00Z"
"293486","1960-11-12T05:00:00Z"
"293546","1960-11-17T05:00:00Z"
"293558","1960-11-18T05:00:00Z"
"293570","1960-11-19T05:00:00Z"
"293582","1960-11-20T05:00:00Z"
"293590","1960-11-24T05:00:00Z"
"293594","1960-11-25T05:00:00Z"
"293598","1960-11-27T05:00:00Z"
"293602","1960-11-26T05:00:00Z"
"293613","1960-11-30T05:00:00Z"
"293617","1960-12-01T05:00:00Z"
"293622","1960-12-02T05:00:00Z"
"293627","1960-12-04T05:00:00Z"
"293632","1960-12-08T05:00:00Z"
"293636","1960-12-09T05:00:00Z"
"293640","1960-12-11T05:00:00Z"
"293644","1960-12-10T05:00:00Z"
"293654","1960-12-15T05:00:00Z"
"293658","1960-12-16T05:00:00Z"
"293662","1960-12-18T05:00:00Z"
"293666","1960-12-17T05:00:00Z"
"293678","1960-12-19T05:00:00Z"
"294287","1961-01-02T05:00:00Z"
"294896","1960-12-29T05:00:00Z"
"294900","1960-12-30T05:00:00Z"
"294904","1961-01-01T05:00:00Z"
"294908","1960-12-31T05:00:00Z"
"294932","1961-01-05T05:00:00Z"
"294936","1961-01-06T05:00:00Z"
"294940","1961-01-07T05:00:00Z"
"294944","1961-01-08T05:00:00Z"
"294948","1961-01-12T05:00:00Z"
"294955","1961-01-13T05:00:00Z"
"294962","1961-01-14T05:00:00Z"
"294969","1961-01-15T05:00:00Z"
"294976","1961-01-19T05:00:00Z"
"294983","1961-01-20T05:00:00Z"
"294990","1961-01-21T05:00:00Z"
"294997","1961-01-22T05:00:00Z"
"295004","1961-01-26T05:00:00Z"
"295012","1961-01-27T05:00:00Z"
"295020","1961-01-28T05:00:00Z"
"295028","1961-01-29T05:00:00Z"
"295036","1961-01-30T05:00:00Z"
"295056","1961-01-31T05:00:00Z"
"295066","1961-02-02T05:00:00Z"
"295070","1961-02-03T05:00:00Z"
"295074","1961-02-05T05:00:00Z"
"295078","1961-02-04T05:00:00Z"
"295153","1961-02-09T05:00:00Z"
"295165","1961-02-10T05:00:00Z"
"295177","1961-02-11T05:00:00Z"
"295189","1961-02-12T05:00:00Z"
"295201","1961-02-13T05:00:00Z"
"295210","1961-02-16T05:00:00Z"
"295214","1961-02-17T05:00:00Z"
"295218","1961-02-18T05:00:00Z"
"295222","1961-02-19T05:00:00Z"
"295226","1961-02-23T05:00:00Z"
"295231","1961-02-24T05:00:00Z"
"295236","1961-02-25T05:00:00Z"
"295241","1961-02-26T05:00:00Z"
"295246","1961-03-02T05:00:00Z"
"295250","1961-03-03T05:00:00Z"
"295254","1961-03-05T05:00:00Z"
"295258","1961-03-04T05:00:00Z"
"295269","1961-03-07T05:00:00Z"
"295279","1961-03-14T05:00:00Z"
"295289","1961-03-09T05:00:00Z"
"295297","1961-03-10T05:00:00Z"
"295305","1961-03-12T05:00:00Z"
"295313","1961-03-11T05:00:00Z"
"295316","1961-03-16T05:00:00Z"
"295324","1961-03-17T05:00:00Z"
"295332","1961-03-19T05:00:00Z"
"295340","1961-03-18T05:00:00Z"
"295392","1961-03-23T05:00:00Z"
"295396","1961-03-24T05:00:00Z"
"295400","1961-03-25T05:00:00Z"
"295404","1961-03-26T05:00:00Z"
"295408","1961-03-30T05:00:00Z"
"295414","1961-03-31T05:00:00Z"
"295420","1961-04-01T05:00:00Z"
"295426","1961-04-02T05:00:00Z"
"295432","1961-04-05T05:00:00Z"
"296132","1961-04-06T05:00:00Z"
"296136","1961-04-07T05:00:00Z"
"296140","1961-04-08T05:00:00Z"
"296151","1961-04-09T05:00:00Z"
"296155","1961-04-15T05:00:00Z"
"296159","1961-04-13T05:00:00Z"
"296163","1961-04-14T05:00:00Z"
"296167","1961-04-16T05:00:00Z"
"296171","1961-04-17T05:00:00Z"
"296176","1961-04-18T05:00:00Z"
"296183","1961-04-19T05:00:00Z"
"296190","1961-04-20T05:00:00Z"
"296197","1961-04-22T05:00:00Z"
"296203","1961-04-26T05:00:00Z"
"296212","1961-04-27T05:00:00Z"
"296219","1961-04-28T05:00:00Z"
"296226","1961-04-29T05:00:00Z"
"296235","1961-05-01T04:00:00Z"
"296242","1961-05-02T04:00:00Z"
"296249","1961-05-04T04:00:00Z"
"296257","1961-05-05T04:00:00Z"
"296267","1961-05-06T04:00:00Z"
"296274","1961-05-07T04:00:00Z"
"296283","1961-05-09T04:00:00Z"
"296289","1961-05-11T04:00:00Z"
"296297","1961-05-12T04:00:00Z"
"296304","1961-05-13T04:00:00Z"
"296330","1961-05-16T04:00:00Z"
"296345","1961-05-18T04:00:00Z"
"296360","1961-05-19T04:00:00Z"
"296380","1961-06-20T04:00:00Z"
"296425","1961-06-23T04:00:00Z"
"296432","1961-06-24T04:00:00Z"
"296806","1961-06-27T04:00:00Z"
"297238","1961-06-28T04:00:00Z"
"297243","1961-06-29T04:00:00Z"
"297555","1961-07-01T04:00:00Z"
"297945","1961-07-04T04:00:00Z"
"297952","1961-07-05T04:00:00Z"
"297957","1961-07-08T04:00:00Z"
"298263","1961-07-11T04:00:00Z"
"298268","1961-07-12T04:00:00Z"
"298273","1961-07-13T04:00:00Z"
"298277","1961-07-16T04:00:00Z"
"298714","1961-07-18T04:00:00Z"
"298718","1961-07-19T04:00:00Z"
"298722","1961-07-20T04:00:00Z"
"298737","1961-07-22T04:00:00Z"
"298744","1961-07-25T04:00:00Z"
"298749","1961-07-26T04:00:00Z"
"298754","1961-07-27T04:00:00Z"
"298758","1961-07-29T04:00:00Z"
"298760","1961-08-01T04:00:00Z"
"298764","1961-08-02T04:00:00Z"
"298768","1961-08-04T04:00:00Z"
"298778","1961-08-05T04:00:00Z"
"299793","1961-09-21T04:00:00Z"
"299797","1961-09-22T04:00:00Z"
"299802","1961-09-23T04:00:00Z"
"299807","1961-09-24T04:00:00Z"
"299811","1961-09-26T04:00:00Z"
"299821","1961-09-28T04:00:00Z"
"299826","1961-09-29T04:00:00Z"
"299831","1961-10-01T04:00:00Z"
"299836","1961-09-30T04:00:00Z"
"299844","1961-10-12T04:00:00Z"
"299874","1961-10-13T04:00:00Z"
"299904","1961-10-14T04:00:00Z"
"299934","1961-10-15T04:00:00Z"
"299968","1961-10-19T04:00:00Z"
"299980","1961-10-20T04:00:00Z"
"299992","1961-10-21T04:00:00Z"
"300004","1961-10-22T04:00:00Z"
"300016","1961-10-26T04:00:00Z"
"300026","1961-10-27T04:00:00Z"
"300036","1961-10-28T04:00:00Z"
"300046","1961-10-29T04:00:00Z"
"300056","1961-11-02T05:00:00Z"
"300076","1961-11-03T05:00:00Z"
"300096","1961-11-04T05:00:00Z"
"300116","1961-11-05T05:00:00Z"
"300136","1961-11-07T05:00:00Z"
"300146","1961-11-09T05:00:00Z"
"300152","1961-11-10T05:00:00Z"
"300158","1961-11-11T05:00:00Z"
"300164","1961-11-12T05:00:00Z"
"300173","1961-11-16T05:00:00Z"
"300178","1961-11-17T05:00:00Z"
"300183","1961-11-18T05:00:00Z"
"300188","1961-11-19T05:00:00Z"
"300193","1961-11-23T05:00:00Z"
"300197","1961-11-24T05:00:00Z"
"300201","1961-11-25T05:00:00Z"
"300205","1961-11-26T05:00:00Z"
"300209","1961-11-30T05:00:00Z"
"300213","1961-12-01T05:00:00Z"
"300217","1961-12-02T05:00:00Z"
"300221","1961-12-03T05:00:00Z"
"300225","1961-12-04T05:00:00Z"
"300567","1961-12-18T05:00:00Z"
"300909","1962-01-01T05:00:00Z"
"301251","1961-12-07T05:00:00Z"
"301255","1961-12-08T05:00:00Z"
"301259","1961-12-09T05:00:00Z"
"301263","1961-12-10T05:00:00Z"
"301267","1961-12-14T05:00:00Z"
"301291","1961-12-15T05:00:00Z"
"301315","1961-12-16T05:00:00Z"
"301339","1961-12-17T05:00:00Z"
"301363","1961-12-28T05:00:00Z"
"301368","1961-12-30T05:00:00Z"
"301383","1962-01-04T05:00:00Z"
"301387","1962-01-05T05:00:00Z"
"301391","1962-01-06T05:00:00Z"
"301395","1962-01-07T05:00:00Z"
"301399","1962-01-11T05:00:00Z"
"301414","1962-01-12T05:00:00Z"
"301429","1962-01-13T05:00:00Z"
"301444","1962-01-14T05:00:00Z"
"301459","1962-01-18T05:00:00Z"
"301463","1962-01-19T05:00:00Z"
"301467","1962-01-21T05:00:00Z"
"301471","1962-01-20T05:00:00Z"
"301475","1962-01-25T05:00:00Z"
"301480","1962-01-26T05:00:00Z"
"301485","1962-01-28T05:00:00Z"
"301490","1962-01-27T05:00:00Z"
"301495","1962-02-01T05:00:00Z"
"301535","1962-02-02T05:00:00Z"
"301575","1962-02-03T05:00:00Z"
"301615","1962-02-04T05:00:00Z"
"301655","1962-02-08T05:00:00Z"
"301659","1962-02-09T05:00:00Z"
"301663","1962-02-11T05:00:00Z"
"301667","1962-02-10T05:00:00Z"
"301819","1962-02-15T05:00:00Z"
"301897","1962-02-16T05:00:00Z"
"301975","1962-02-17T05:00:00Z"
"302053","1962-02-18T05:00:00Z"
"302138","1962-02-22T05:00:00Z"
"302142","1962-02-23T05:00:00Z"
"302146","1962-02-24T05:00:00Z"
"302150","1962-02-25T05:00:00Z"
"302154","1962-03-01T05:00:00Z"
"302159","1962-03-02T05:00:00Z"
"302164","1962-03-04T05:00:00Z"
"302169","1962-03-03T05:00:00Z"
"302176","1962-03-08T05:00:00Z"
"302180","1962-03-09T05:00:00Z"
"302184","1962-03-11T05:00:00Z"
"302188","1962-03-10T05:00:00Z"
"302548","1962-03-15T05:00:00Z"
"302551","1962-03-16T05:00:00Z"
"302554","1962-03-17T05:00:00Z"
"302557","1962-03-18T05:00:00Z"
"302560","1962-03-22T05:00:00Z"
"302565","1962-03-23T05:00:00Z"
"302570","1962-03-24T05:00:00Z"
"302575","1962-03-25T05:00:00Z"
"302585","1962-03-29T05:00:00Z"
"302589","1962-03-30T05:00:00Z"
"302593","1962-03-31T05:00:00Z"
"302597","1962-04-01T05:00:00Z"
"302601","1962-04-05T05:00:00Z"
"302605","1962-04-06T05:00:00Z"
"302609","1962-04-08T05:00:00Z"
"302613","1962-04-07T05:00:00Z"
"302621","1962-04-10T05:00:00Z"
"302665","1962-04-09T05:00:00Z"
"303075","1962-04-12T05:00:00Z"
"303087","1962-04-13T05:00:00Z"
"303099","1962-04-14T05:00:00Z"
"303111","1962-04-15T05:00:00Z"
"303123","1962-04-19T05:00:00Z"
"303167","1962-04-20T05:00:00Z"
"303211","1962-04-21T05:00:00Z"
"303255","1962-04-22T05:00:00Z"
"303299","1962-04-26T05:00:00Z"
"303311","1962-04-27T05:00:00Z"
"303323","1962-04-28T05:00:00Z"
"303335","1962-04-29T05:00:00Z"
"303347","1962-05-03T04:00:00Z"
"303351","1962-05-04T04:00:00Z"
"303355","1962-05-05T04:00:00Z"
"303359","1962-05-06T04:00:00Z"
"303363","1962-05-08T04:00:00Z"
"303370","1962-05-09T04:00:00Z"
"303377","1962-05-10T04:00:00Z"
"303384","1962-05-11T04:00:00Z"
"303423","1962-05-17T04:00:00Z"
"303435","1962-05-18T04:00:00Z"
"303447","1962-05-19T04:00:00Z"
"303459","1962-05-20T04:00:00Z"
"303471","1962-05-22T04:00:00Z"
"303479","1962-05-23T04:00:00Z"
"303487","1962-05-24T04:00:00Z"
"303494","1962-05-25T04:00:00Z"
"303498","1962-05-26T04:00:00Z"
"303506","1962-06-27T04:00:00Z"
"303516","1962-06-28T04:00:00Z"
"303526","1962-06-30T04:00:00Z"
"304758","1962-07-03T04:00:00Z"
"304763","1962-07-04T04:00:00Z"
"304770","1962-07-05T04:00:00Z"
"304784","1962-07-07T04:00:00Z"
"306944","1962-07-10T04:00:00Z"
"307267","1962-07-11T04:00:00Z"
"307272","1962-07-12T04:00:00Z"
"307278","1962-07-14T04:00:00Z"
"308228","1962-07-17T04:00:00Z"
"308238","1962-07-19T04:00:00Z"
"308268","1962-07-21T04:00:00Z"
"308269","1962-07-24T04:00:00Z"
"308287","1962-07-26T04:00:00Z"
"308291","1962-07-28T04:00:00Z"
"308561","1962-07-31T04:00:00Z"
"308565","1962-08-01T04:00:00Z"
"308573","1962-08-02T04:00:00Z"
"308577","1962-08-05T04:00:00Z"
"308637","1962-08-08T04:00:00Z"
"308641","1962-08-10T04:00:00Z"
"308659","1962-08-11T04:00:00Z"
"309709","1962-09-23T04:00:00Z"
"309877","1962-09-26T04:00:00Z"
"309968","1962-09-30T04:00:00Z"
"310004","1962-10-04T04:00:00Z"
"310009","1962-10-05T04:00:00Z"
"310014","1962-10-06T04:00:00Z"
"310019","1962-10-07T04:00:00Z"
"310024","1962-10-11T04:00:00Z"
"310027","1962-10-12T04:00:00Z"
"310030","1962-10-13T04:00:00Z"
"310033","1962-10-14T04:00:00Z"
"310061","1962-10-18T04:00:00Z"
"310096","1962-10-19T04:00:00Z"
"310131","1962-10-20T04:00:00Z"
"310166","1962-10-21T04:00:00Z"
"310201","1962-10-25T04:00:00Z"
"310225","1962-10-26T04:00:00Z"
"310249","1962-10-27T04:00:00Z"
"310273","1962-10-28T04:00:00Z"
"310297","1962-11-01T05:00:00Z"
"310300","1962-11-02T05:00:00Z"
"310303","1962-11-03T05:00:00Z"
"310306","1962-11-04T05:00:00Z"
"310310","1962-11-08T05:00:00Z"
"310318","1962-11-09T05:00:00Z"
"310326","1962-11-10T05:00:00Z"
"310334","1962-11-11T05:00:00Z"
"310342","1962-11-15T05:00:00Z"
"310350","1962-11-16T05:00:00Z"
"310358","1962-11-17T05:00:00Z"
"310366","1962-11-18T05:00:00Z"
"310374","1962-11-22T05:00:00Z"
"310378","1962-11-23T05:00:00Z"
"310382","1962-11-24T05:00:00Z"
"310386","1962-11-25T05:00:00Z"
"310390","1962-11-29T05:00:00Z"
"310395","1962-11-30T05:00:00Z"
"310400","1962-12-01T05:00:00Z"
"310405","1962-12-02T05:00:00Z"
"310410","1962-12-06T05:00:00Z"
"310413","1962-12-07T05:00:00Z"
"310416","1962-12-08T05:00:00Z"
"310419","1962-12-09T05:00:00Z"
"310422","1962-12-13T05:00:00Z"
"310426","1962-12-14T05:00:00Z"
"310430","1962-12-15T05:00:00Z"
"310434","1962-12-16T05:00:00Z"
"310438","1962-12-20T05:00:00Z"
"310442","1962-12-21T05:00:00Z"
"310446","1962-12-22T05:00:00Z"
"310450","1962-12-23T05:00:00Z"
"310454","1963-01-03T05:00:00Z"
"310457","1963-01-04T05:00:00Z"
"310460","1963-01-05T05:00:00Z"
"310463","1963-01-06T05:00:00Z"
"310466","1963-01-10T05:00:00Z"
"310476","1963-01-11T05:00:00Z"
"310486","1963-01-12T05:00:00Z"
"310496","1963-01-13T05:00:00Z"
"310522","1963-01-17T05:00:00Z"
"310552","1963-01-18T05:00:00Z"
"310582","1963-01-19T05:00:00Z"
"310612","1963-01-20T05:00:00Z"
"310642","1963-01-22T05:00:00Z"
"310669","1963-01-24T05:00:00Z"
"310693","1963-01-25T05:00:00Z"
"310717","1963-01-26T05:00:00Z"
"310741","1963-01-27T05:00:00Z"
"310765","1963-01-31T05:00:00Z"
"310771","1963-02-01T05:00:00Z"
"310777","1963-02-02T05:00:00Z"
"310782","1963-02-03T05:00:00Z"
"310786","1963-02-07T05:00:00Z"
"310790","1963-02-08T05:00:00Z"
"310794","1963-02-09T05:00:00Z"
"310798","1963-02-10T05:00:00Z"
"310812","1963-02-13T05:00:00Z"
"310817","1963-02-14T05:00:00Z"
"310827","1963-02-15T05:00:00Z"
"310831","1963-02-16T05:00:00Z"
"310836","1963-02-19T05:00:00Z"
"310840","1963-02-20T05:00:00Z"
"310844","1963-02-21T05:00:00Z"
"310849","1963-02-22T05:00:00Z"
"310853","1963-02-23T05:00:00Z"
"310857","1963-02-28T05:00:00Z"
"310861","1963-03-01T05:00:00Z"
"310865","1963-03-02T05:00:00Z"
"310869","1963-03-03T05:00:00Z"
"310873","1963-03-07T05:00:00Z"
"310877","1963-03-08T05:00:00Z"
"310881","1963-03-09T05:00:00Z"
"310885","1963-03-10T05:00:00Z"
"310889","1963-03-14T05:00:00Z"
"310893","1963-03-15T05:00:00Z"
"310897","1963-03-16T05:00:00Z"
"310901","1963-03-17T05:00:00Z"
"310905","1963-03-21T05:00:00Z"
"310909","1963-03-22T05:00:00Z"
"310913","1963-03-23T05:00:00Z"
"310918","1963-03-24T05:00:00Z"
"310923","1963-03-26T05:00:00Z"
"310928","1963-03-28T05:00:00Z"
"310933","1963-03-29T05:00:00Z"
"310989","1963-03-30T05:00:00Z"
"310994","1963-04-04T05:00:00Z"
"310998","1963-04-05T05:00:00Z"
"311002","1963-04-06T05:00:00Z"
"311006","1963-04-07T05:00:00Z"
"311014","1963-04-11T05:00:00Z"
"311039","1963-04-12T05:00:00Z"
"311064","1963-04-13T05:00:00Z"
"311089","1963-04-14T05:00:00Z"
"311114","1963-04-18T05:00:00Z"
"311126","1963-04-19T05:00:00Z"
"311138","1963-04-20T05:00:00Z"
"311150","1963-04-21T05:00:00Z"
"311162","1963-04-22T05:00:00Z"
"311198","1963-04-25T05:00:00Z"
"311202","1963-04-26T05:00:00Z"
"311206","1963-04-27T05:00:00Z"
"311210","1963-04-28T05:00:00Z"
"311238","1963-05-02T04:00:00Z"
"311256","1963-05-03T04:00:00Z"
"311274","1963-05-04T04:00:00Z"
"311292","1963-05-05T04:00:00Z"
"311310","1963-05-09T04:00:00Z"
"311316","1963-05-10T04:00:00Z"
"311322","1963-05-11T04:00:00Z"
"311328","1963-05-12T04:00:00Z"
"311338","1963-05-16T04:00:00Z"
"311343","1963-05-17T04:00:00Z"
"311348","1963-05-18T04:00:00Z"
"311353","1963-05-19T04:00:00Z"
"311358","1963-05-23T04:00:00Z"
"311362","1963-05-24T04:00:00Z"
"311366","1963-05-25T04:00:00Z"
"311370","1963-05-26T04:00:00Z"
"311374","1963-05-29T04:00:00Z"
"311410","1963-05-30T04:00:00Z"
"311446","1963-05-31T04:00:00Z"
"311622","1963-06-01T04:00:00Z"
"311798","1963-06-02T04:00:00Z"
"311974","1963-06-05T04:00:00Z"
"312392","1963-06-06T04:00:00Z"
"312810","1963-06-09T04:00:00Z"
"313228","1963-06-07T04:00:00Z"
"313348","1963-06-08T04:00:00Z"
"313468","1963-06-12T04:00:00Z"
"313492","1963-06-13T04:00:00Z"
"313516","1963-06-14T04:00:00Z"
"313540","1963-06-15T04:00:00Z"
"313552","1963-06-16T04:00:00Z"
"313564","1963-06-19T04:00:00Z"
"313576","1963-06-20T04:00:00Z"
"313588","1963-06-21T04:00:00Z"
"313600","1963-06-22T04:00:00Z"
"313624","1963-06-23T04:00:00Z"
"313648","1963-06-25T04:00:00Z"
"313684","1963-06-26T04:00:00Z"
"313692","1963-06-27T04:00:00Z"
"313707","1963-06-29T04:00:00Z"
"313725","1963-07-02T04:00:00Z"
"313729","1963-07-03T04:00:00Z"
"313743","1963-07-04T04:00:00Z"
"314066","1963-07-06T04:00:00Z"
"314222","1963-07-09T04:00:00Z"
"314226","1963-07-10T04:00:00Z"
"314234","1963-07-11T04:00:00Z"
"314279","1963-07-13T04:00:00Z"
"315639","1963-07-16T04:00:00Z"
"315643","1963-07-17T04:00:00Z"
"315649","1963-07-18T04:00:00Z"
"315654","1963-07-20T04:00:00Z"
"316582","1963-07-23T04:00:00Z"
"316922","1963-07-24T04:00:00Z"
"316927","1963-07-25T04:00:00Z"
"316937","1963-07-27T04:00:00Z"
"316944","1963-07-30T04:00:00Z"
"316948","1963-07-31T04:00:00Z"
"316952","1963-08-01T04:00:00Z"
"316956","1963-08-03T04:00:00Z"
"317198","1963-08-06T04:00:00Z"
"317213","1963-08-07T04:00:00Z"
"317219","1963-08-08T04:00:00Z"
"317233","1963-08-10T04:00:00Z"
"318283","1963-08-29T04:00:00Z"
"318288","1963-08-30T04:00:00Z"
"318312","1963-08-31T04:00:00Z"
"318316","1963-09-01T04:00:00Z"
"318324","1963-09-05T04:00:00Z"
"318329","1963-09-06T04:00:00Z"
"318334","1963-09-07T04:00:00Z"
"318339","1963-09-08T04:00:00Z"
"318350","1963-09-11T04:00:00Z"
"318355","1963-09-12T04:00:00Z"
"318360","1963-09-13T04:00:00Z"
"318365","1963-09-14T04:00:00Z"
"318371","1963-09-15T04:00:00Z"
"318375","1963-09-16T04:00:00Z"
"318381","1963-09-19T04:00:00Z"
"318386","1963-09-20T04:00:00Z"
"318391","1963-09-21T04:00:00Z"
"318403","1963-09-22T04:00:00Z"
"318409","1963-09-24T04:00:00Z"
"318421","1963-09-26T04:00:00Z"
"318424","1963-09-27T04:00:00Z"
"318427","1963-09-28T04:00:00Z"
"318430","1963-09-29T04:00:00Z"
"318433","1963-10-03T04:00:00Z"
"318438","1963-10-04T04:00:00Z"
"318443","1963-10-05T04:00:00Z"
"318448","1963-10-06T04:00:00Z"
"318453","1963-10-10T04:00:00Z"
"318457","1963-10-11T04:00:00Z"
"318461","1963-10-12T04:00:00Z"
"318465","1963-10-13T04:00:00Z"
"318469","1963-10-17T04:00:00Z"
"318474","1963-10-18T04:00:00Z"
"318479","1963-10-19T04:00:00Z"
"318484","1963-10-20T04:00:00Z"
"318489","1963-10-24T04:00:00Z"
"318493","1963-10-25T04:00:00Z"
"318497","1963-10-26T04:00:00Z"
"318501","1963-10-27T04:00:00Z"
"318505","1963-10-31T05:00:00Z"
"318509","1963-11-01T05:00:00Z"
"318513","1963-11-02T05:00:00Z"
"318517","1963-11-03T05:00:00Z"
"318525","1963-11-07T05:00:00Z"
"318529","1963-11-08T05:00:00Z"
"318533","1963-11-09T05:00:00Z"
"318537","1963-11-10T05:00:00Z"
"318541","1963-11-14T05:00:00Z"
"318545","1963-11-15T05:00:00Z"
"318549","1963-11-16T05:00:00Z"
"318553","1963-11-17T05:00:00Z"
"318557","1963-11-21T05:00:00Z"
"318561","1963-11-22T05:00:00Z"
"318562","1963-11-23T05:00:00Z"
"318566","1963-11-24T05:00:00Z"
"318573","1963-11-28T05:00:00Z"
"318577","1963-11-29T05:00:00Z"
"318581","1963-12-01T05:00:00Z"
"318585","1963-11-30T05:00:00Z"
"318632","1963-12-05T05:00:00Z"
"318636","1963-12-06T05:00:00Z"
"318640","1963-12-07T05:00:00Z"
"318644","1963-12-08T05:00:00Z"
"318648","1963-12-12T05:00:00Z"
"318653","1963-12-13T05:00:00Z"
"318658","1963-12-14T05:00:00Z"
"318663","1963-12-15T05:00:00Z"
"318668","1963-12-19T05:00:00Z"
"318672","1963-12-20T05:00:00Z"
"318676","1963-12-21T05:00:00Z"
"318680","1963-12-22T05:00:00Z"
"318684","1964-01-02T05:00:00Z"
"318708","1964-01-03T05:00:00Z"
"318729","1964-01-04T05:00:00Z"
"318750","1964-01-05T05:00:00Z"
"318771","1964-01-09T05:00:00Z"
"318796","1964-01-10T05:00:00Z"
"318821","1964-01-11T05:00:00Z"
"318846","1964-01-12T05:00:00Z"
"318871","1964-01-16T05:00:00Z"
"318876","1964-01-17T05:00:00Z"
"318881","1964-01-18T05:00:00Z"
"318886","1964-01-19T05:00:00Z"
"318891","1964-01-23T05:00:00Z"
"318895","1964-01-24T05:00:00Z"
"318899","1964-01-25T05:00:00Z"
"318903","1964-01-26T05:00:00Z"
"318910","1964-01-30T05:00:00Z"
"318915","1964-01-31T05:00:00Z"
"318920","1964-02-01T05:00:00Z"
